Filght_date,Flight_ID,Departure point,Arrival point,Scheduled_departure_time,Scheduled_arrival_time,STATUS,Aircraft_code,Arrival delay
2016-08-07,TU 7454 ,SFA,CDG,2016-08-07 15:05:00,2016-08-07 17.45.00,ATA,TU 736IOK,5.0
2016-08-07,TU 0721 ,ORY,TUN,2016-08-07 15:45:00,2016-08-07 18.10.00,ATA,TU 332IFM,53.0
2016-08-07,UG 1300 ,TUN,MLA,2016-08-07 15:00:00,2016-08-07 15.55.00,ATA,TU 736IOL,33.0
2016-08-07,TU 0723 ,ORY,TUN,2016-08-07 17:50:00,2016-08-07 20.15.00,ATA,TU 32AIML,60.0
2016-08-08,TU 0725 ,ORY,TUN,2016-08-08 06:00:00,2016-08-08 08.25.00,ATA,TU 320IMV,13.0
2016-08-08,TU 0744 ,TUN,FRA,2016-08-08 06:55:00,2016-08-08 09.30.00,ATA,TU 32AIMF,15.0
2016-08-08,TU 0554 ,DJE,DJE,2016-08-08 06:30:00,2016-08-08 09.15.00,ATA,TU 736IOM,0.0
2016-08-08,TU 0930 ,TUN,MRS,2016-08-08 06:25:00,2016-08-08 08.00.00,ATA,TU 32AIML,12.0
2016-08-08,TU 0711 ,TUN,CMN,2016-08-08 07:00:00,2016-08-08 09.40.00,ATA,TU 320IMR,21.0
2016-08-08,TU 0555 ,SXB,DJE,2016-08-08 10:00:00,2016-08-08 12.40.00,ATA,TU 736IOM,122.0
2016-08-08,TU 0554 ,DJE,SXB,2016-08-08 06:30:00,2016-08-08 09.15.00,ATA,TU 736IOM,135.0
2016-08-08,TU 0788 ,TUN,BRU,2016-08-08 07:30:00,2016-08-08 10.05.00,ATA,TU 32AIMH,15.0
2016-08-08,TU 0338 ,TUN,ALG,2016-08-08 07:30:00,2016-08-08 08.50.00,ATA,TU 320IMU,23.0
2016-08-08,TU 0996 ,TUN,NCE,2016-08-08 07:50:00,2016-08-08 09.20.00,ATA,TU 320IMT,6.0
2016-08-08,TU 0716 ,TUN,ORY,2016-08-08 06:50:00,2016-08-08 09.10.00,ATA,TU 320IMW,106.0
2016-08-08,TU 0463 ,LYS,MIR,2016-08-08 07:50:00,2016-08-08 09.55.00,ATA,TU 736ION,9.0
2016-08-08,TU 0752 ,TUN,FCO,2016-08-08 08:00:00,2016-08-08 09.20.00,ATA,TU 31BIMQ,0.0
2016-08-08,TU 0514 ,TUN,BCN,2016-08-08 08:05:00,2016-08-08 09.50.00,ATA,TU 32AIMG,0.0
2016-08-08,TU 0856 ,TUN,MXP,2016-08-08 08:00:00,2016-08-08 09.45.00,ATA,TU 32AIMI,24.0
2016-08-08,TU 0700 ,TUN,GVA,2016-08-08 08:10:00,2016-08-08 10.05.00,ATA,TU 32AIMD,15.0
2016-08-08,TU 0701 ,GVA,TUN,2016-08-08 11:00:00,2016-08-08 12.55.00,ATA,TU 32AIMD,13.0
2016-08-08,TU 0473 ,VCE,TUN,2016-08-08 11:30:00,2016-08-08 13.10.00,ATA,TU 31BIMO,30.0
2016-08-08,TU 0635 ,ORY,DJE,2016-08-08 09:50:00,2016-08-08 12.35.00,ATA,TU 31AIMK,10.0
2016-08-08,TU 0719 ,ORY,TUN,2016-08-08 12:40:00,2016-08-08 15.05.00,ATA,TU 332IFM,108.0
2016-08-08,TU 0718 ,TUN,ORY,2016-08-08 09:20:00,2016-08-08 11.40.00,ATA,TU 332IFM,54.0
2016-08-08,TU 0753 ,FCO,TUN,2016-08-08 10:20:00,2016-08-08 11.35.00,ATA,TU 31BIMQ,6.0
2016-08-08,TU 0339 ,ALG,TUN,2016-08-08 09:50:00,2016-08-08 11.00.00,ATA,TU 320IMU,40.0
2016-08-08,TU 0527 ,DUS,TUN,2016-08-08 10:00:00,2016-08-08 12.40.00,ATA,TU 736IOK,36.0
2016-08-08,TU 0246 ,TUN,SXB,2016-08-08 13:35:00,2016-08-08 15.55.00,ATA,TU 736IOK,63.0
2016-08-08,TU 0712 ,CMN,TUN,2016-08-08 10:35:00,2016-08-08 13.00.00,ATA,TU 320IMR,0.0
2016-08-08,TU 0543 ,MUC,TUN,2016-08-08 10:10:00,2016-08-08 12.25.00,ATA,TU 736IOL,37.0
2016-08-08,TU 0789 ,BRU,TUN,2016-08-08 11:00:00,2016-08-08 13.40.00,ATA,TU 32AIMH,10.0
2016-08-08,TU 0756 ,TUN,MXP,2016-08-08 12:30:00,2016-08-08 14.15.00,ATA,TU 31BIMQ,4.0
2016-08-08,TU 0720 ,TUN,ORY,2016-08-08 12:25:00,2016-08-08 14.45.00,ATA,TU 320IMU,26.0
2016-08-08,AT 0625 ,ORY,OUD,2016-08-08 11:55:00,2016-08-08 14.30.00,ATA,TU 32AIMN,100.0
2016-08-08,TU 0790 ,TUN,LGW,2016-08-08 12:30:00,2016-08-08 15.10.00,ATA,TU 320IMT,15.0
2016-08-08,TU 0695 ,MRS,DJE,2016-08-08 13:40:00,2016-08-08 15.40.00,ATA,TU 736IOP,42.0
2016-08-08,TU 0999 ,NCE,TUN,2016-08-08 16:40:00,2016-08-08 18.10.00,ATA,TU 320IMV,123.0
2016-08-08,TU 0709 ,ORN,TUN,2016-08-08 16:00:00,2016-08-08 17.40.00,ATA,TU 32AIMG,40.0
2016-08-08,TU 0721 ,ORY,TUN,2016-08-08 15:45:00,2016-08-08 18.10.00,ATA,TU 320IMU,40.0
2016-08-08,TU 0375 ,ALG,TUN,2016-08-08 16:05:00,2016-08-08 17.15.00,ATA,TU 32AIMD,5.0
2016-08-08,TU 0216 ,TUN,IST,2016-08-08 16:00:00,2016-08-08 18.30.00,ATA,TU 320IMS,10.0
2016-08-08,TU 0929 ,MRS,TUN,2016-08-08 18:40:00,2016-08-08 20.15.00,ATA,TU 32AIML,100.0
2016-08-08,TU 0217 ,IST,TUN,2016-08-08 20:10:00,2016-08-08 22.55.00,ATA,TU 320IMS,0.0
2016-08-08,AT 0679 ,BRU,NDR,2016-08-08 19:05:00,2016-08-08 21.55.00,ATA,TU 32AIMP,12.0
2016-08-08,AT 0689 ,BRU,OUD,2016-08-08 19:20:00,2016-08-08 22.20.00,ATA,TU 32AIMN,38.0
2016-08-08,AT 0671 ,AMS,NDR,2016-08-08 19:20:00,2016-08-08 22.25.00,ATA,TU 32AIMM,0.0
2016-08-08,TU 0214 ,TUN,IST,2016-08-08 20:00:00,2016-08-08 22.35.00,ATA,TU 320IMU,123.0
2016-08-09,TU 0725 ,ORY,TUN,2016-08-09 06:00:00,2016-08-09 08.25.00,ATA,TU 32AIMD,0.0
2016-08-09,TU 0813 ,TUN,CAI,2016-08-09 07:05:00,2016-08-09 10.05.00,ATA,TU 31BIMO,22.0
2016-08-09,TU 0248 ,TUN,PRG,2016-08-09 07:10:00,2016-08-09 09.45.00,ATA,TU 320IMW,18.0
2016-08-09,TU 0726 ,MIR,BRU,2016-08-09 07:25:00,2016-08-09 10.15.00,ATA,TU 31AIMK,11.0
2016-08-09,TU 0788 ,TUN,BRU,2016-08-09 07:30:00,2016-08-09 10.05.00,ATA,TU 32AIML,7.0
2016-08-09,TU 0514 ,TUN,BCN,2016-08-09 08:05:00,2016-08-09 09.50.00,ATA,TU 32AIMI,0.0
2016-08-09,AT 0696 ,NDR,DUS,2016-08-09 06:35:00,2016-08-09 09.40.00,ATA,TU 32AIMP,11.0
2016-08-09,AT 0668 ,OUD,AMS,2016-08-09 06:45:00,2016-08-09 10.00.00,ATA,TU 32AIMN,5.0
2016-08-09,TU 0642 ,TUN,VIE,2016-08-09 08:15:00,2016-08-09 10.30.00,ATA,TU 320IMR,16.0
2016-08-09,TU 0251 ,NCE,MIR,2016-08-09 08:25:00,2016-08-09 10.05.00,ATA,TU 736ION,15.0
2016-08-09,TU 0931 ,MRS,TUN,2016-08-09 08:50:00,2016-08-09 10.25.00,ATA,TU 320IMT,11.0
2016-08-09,TU 0227 ,BEG,TUN,2016-08-09 09:15:00,2016-08-09 11.15.00,ATA,TU 736IOL,0.0
2016-08-09,UG 1854 ,TUN,ARN,2016-08-09 09:00:00,2016-08-09 13.00.00,ATA,TU 736IOL,427.0
2016-08-09,TU 0744 ,TUN,FRA,2016-08-09 08:55:00,2016-08-09 11.25.00,ATA,TU 31BIMQ,16.0
2016-08-09,TU 0603 ,ZRH,TUN,2016-08-09 09:10:00,2016-08-09 11.20.00,ATA,TU 736IOP,0.0
2016-08-09,TU 0717 ,ORY,TUN,2016-08-09 10:15:00,2016-08-09 12.40.00,ATA,TU 320IMV,22.0
2016-08-09,TU 0997 ,NCE,TUN,2016-08-09 10:15:00,2016-08-09 11.45.00,ATA,TU 736IOR,5.0
2016-08-09,TU 0881 ,AMS,TUN,2016-08-09 09:40:00,2016-08-09 12.35.00,ATA,TU 320IMS,40.0
2016-08-09,TU 0753 ,FCO,TUN,2016-08-09 10:20:00,2016-08-09 11.35.00,ATA,TU 320IMU,0.0
2016-08-09,TU 0712 ,CMN,TUN,2016-08-09 10:35:00,2016-08-09 13.00.00,ATA,TU 32AIMF,0.0
2016-08-09,TU 7241 ,PRG,MIR,2016-08-09 10:30:00,2016-08-09 12.55.00,ATA,TU 31AIMJ,10.0
2016-08-09,TU 0515 ,BCN,TUN,2016-08-09 10:40:00,2016-08-09 12.15.00,ATA,TU 32AIMI,14.0
2016-08-09,TU 0790 ,TUN,LHR,2016-08-09 12:50:00,2016-08-09 15.55.00,ATA,TU 32AIMI,65.0
2016-08-09,TU 0700 ,TUN,GVA,2016-08-09 13:25:00,2016-08-09 15.20.00,ATA,TU 320IMS,53.0
2016-08-09,TU 0249 ,PRG,TUN,2016-08-09 10:35:00,2016-08-09 13.00.00,ATA,TU 320IMW,13.0
2016-08-09,TU 0727 ,BRU,MIR,2016-08-09 11:05:00,2016-08-09 13.55.00,ATA,TU 31AIMK,13.0
2016-08-09,TU 0814 ,CAI,TUN,2016-08-09 10:55:00,2016-08-09 14.10.00,ATA,TU 31BIMO,35.0
2016-08-09,TU 0789 ,BRU,TUN,2016-08-09 11:00:00,2016-08-09 13.40.00,ATA,TU 32AIMM,37.0
2016-08-09,TU 0603 ,TUN,DJE,2016-08-09 12:10:00,2016-08-09 13.05.00,ATA,TU 736IOP,0.0
2016-08-09,TU 0643 ,VIE,TUN,2016-08-09 11:20:00,2016-08-09 13.30.00,ATA,TU 320IMR,33.0
2016-08-09,AT 0627 ,BRU,AHU,2016-08-09 10:50:00,2016-08-09 13.40.00,ATA,TU 32AIML,58.0
2016-08-09,AT 0685 ,AMS,NDR,2016-08-09 11:00:00,2016-08-09 14.05.00,ATA,TU 32AIMN,9.0
2016-08-09,AT 0697 ,DUS,NDR,2016-08-09 10:30:00,2016-08-09 13.35.00,ATA,TU 32AIMP,2.0
2016-08-09,TU 0722 ,TUN,ORY,2016-08-09 13:55:00,2016-08-09 16.20.00,ATA,TU 320IMW,41.0
2016-08-09,TU 0998 ,TUN,NCE,2016-08-09 14:15:00,2016-08-09 15.45.00,ATA,TU 32AIMD,36.0
2016-08-09,TU 2300 ,DJE,MIR,2016-08-09 14:00:00,2016-08-09 14.45.00,ATA,TU 736IOM,5.0
2016-08-10,TU 0789 ,BRU,TUN,2016-08-10 11:00:00,2016-08-10 13.40.00,ATA,TU 320IMW,8.0
2016-08-10,TU 0902 ,TUN,MRS,2016-08-10 11:25:00,2016-08-10 13.00.00,ATA,TU 32AIMF,22.0
2016-08-10,AT 0607 ,MRS,OUD,2016-08-10 11:35:00,2016-08-10 13.45.00,ATA,TU 32AIMN,0.0
2016-08-10,TU 9133 ,TUN,MIR,2016-08-10 14:40:00,2016-08-10 15.20.00,ATA,TU 736IOK,40.0
2016-08-10,TU 0202 ,TUN,YUL,2016-08-10 15:10:00,2016-08-11 00.05.00,ATA,TU 332IFM,14.0
2016-01-05,TU 0642 ,TUN,VIE,2016-01-05 13:40:00,2016-01-05 16.00.00,ATA,TU 736IOP,19.0
2016-01-15,TU 0789 ,BRU,TUN,2016-01-15 11:35:00,2016-01-15 14.15.00,ATA,TU 320IMU,70.0
2016-01-16,TU 0701 ,GVA,TUN,2016-01-16 10:20:00,2016-01-16 12.10.00,ATA,TU 32AIML,14.0
2016-01-16,TU 0745 ,FRA,TUN,2016-01-16 10:30:00,2016-01-16 12.55.00,ATA,TU 736IOP,9.0
2016-01-16,TU 0603 ,ZRH,TUN,2016-01-16 10:30:00,2016-01-16 12.40.00,ATA,TU 736IOK,5.0
2016-01-16,TU 0717 ,ORY,TUN,2016-01-16 10:55:00,2016-01-16 13.20.00,ATA,TU 32AIMP,35.0
2016-01-16,TU 0789 ,BRU,TUN,2016-01-16 11:35:00,2016-01-16 14.15.00,ATA,TU 320IMU,5.0
2016-01-16,TU 0250 ,MIR,NCE,2016-01-16 12:10:00,2016-01-16 13.55.00,ATA,TU 736IOR,13.0
2016-01-16,TU 0850 ,TUN,LYS,2016-01-16 12:15:00,2016-01-16 14.05.00,ATA,TU 736IOP,160.0
2016-01-16,TU 0338 ,TUN,ALG,2016-01-16 14:30:00,2016-01-16 15.50.00,ATA,TU 320IMU,68.0
2016-01-17,TU 0714 ,JED,TUN,2016-01-17 00:55:00,2016-01-17 05.30.00,ATA,TU 332IFM,150.0
2016-01-16,TU 0217 ,IST,TUN,2016-01-16 20:10:00,2016-01-16 23.00.00,ATA,TU 32AIMC,203.0
2016-01-17,TU 0695 ,MRS,DJE,2016-01-17 16:45:00,2016-01-17 18.45.00,ATA,TU 736IOL,37.0
2016-01-17,UG 0011 ,DJE,TUN,2016-01-17 19:00:00,2016-01-17 20.00.00,ATA,TU 736IOL,75.0
2016-01-18,TU 0362 ,TUN,BLQ,2016-01-18 13:00:00,2016-01-18 14.35.00,ATA,TU 32AIMP,0.0
2016-01-20,TU 0339 ,ALG,TUN,2016-01-20 17:00:00,2016-01-20 18.10.00,ATA,TU 320IMR,0.0
2016-01-21,UG 0002 ,TUN,SFA,2016-01-21 05:45:00,2016-01-21 06.30.00,DEP,UG AT7LBD,0.0
2016-01-23,TU 0757 ,MXP,TUN,2016-01-23 15:05:00,2016-01-23 17.00.00,ATA,TU 320IMV,22.0
2016-01-23,TU 0903 ,MRS,TUN,2016-01-23 15:50:00,2016-01-23 17.25.00,ATA,TU 736IOK,6.0
2016-01-27,TU 0713 ,TUN,JED,2016-01-27 19:20:00,2016-01-27 23.15.00,ATA,TU 320IMV,0.0
2016-01-27,TU 0913 ,TUN,MED,2016-01-27 19:40:00,2016-01-28 00.00.00,ATA,TU 320IMR,8.0
2016-01-27,TU 0217 ,IST,TUN,2016-01-27 20:10:00,2016-01-27 23.00.00,ATA,TU 320IMU,0.0
2016-01-29,TU 0880 ,TUN,AMS,2016-01-29 06:30:00,2016-01-29 09.20.00,ATA,TU 736IOR,15.0
2016-01-29,TU 0716 ,TUN,ORY,2016-01-29 07:35:00,2016-01-29 09.50.00,ATA,TU 320IMR,49.0
2016-01-29,TU 0997 ,NCE,TUN,2016-01-29 10:15:00,2016-01-29 11.50.00,ATA,TU 32AIMF,0.0
2016-01-29,TU 0753 ,FCO,TUN,2016-01-29 10:05:00,2016-01-29 11.20.00,ATA,TU 31BIMO,10.0
2016-01-29,TU 0283 ,TLS,TUN,2016-01-29 10:15:00,2016-01-29 12.10.00,ATA,TU 736IOK,7.0
2016-01-29,TU 0717 ,ORY,TUN,2016-01-29 10:55:00,2016-01-29 13.15.00,ATA,TU 320IMR,46.0
2016-01-29,TU 0554 ,TUN,SXB,2016-01-29 10:15:00,2016-01-29 12.35.00,ATA,TU 736IOP,15.0
2016-01-31,TU 0695 ,MRS,TUN,2016-01-31 18:05:00,2016-01-31 19.35.00,ATA,TU 32AIMH,0.0
2016-02-01,TU 0635 ,ORY,MIR,2016-02-01 11:50:00,2016-02-01 14.25.00,ATA,TU 31AIMJ,21.0
2016-02-01,TU 0713 ,TUN,JED,2016-02-01 19:20:00,2016-02-01 23.15.00,ATA,TU 320IMV,0.0
2016-02-01,TU 0217 ,IST,TUN,2016-02-01 20:10:00,2016-02-01 23.00.00,ATA,TU 31BIMQ,0.0
2016-02-03,TU 0714 ,JED,TUN,2016-02-03 00:55:00,2016-02-03 05.30.00,ATA,TU 320IMS,0.0
2016-02-03,TU 0996 ,TUN,NCE,2016-02-03 07:45:00,2016-02-03 09.15.00,ATA,TU 32AIMC,14.0
2016-02-04,TU 0996 ,TUN,NCE,2016-02-04 07:50:00,2016-02-04 09.20.00,ATA,TU 31BIMO,0.0
2016-02-04,TU 0708 ,TUN,ORN,2016-02-04 07:40:00,2016-02-04 09.30.00,ATA,TU 736IOR,7.0
2016-02-04,TU 0374 ,TUN,ALG,2016-02-04 08:15:00,2016-02-04 09.35.00,ATA,TU 320IMR,0.0
2016-02-04,TU 0430 ,MIR,LYS,2016-02-04 08:30:00,2016-02-04 10.30.00,ATA,TU 32AIMH,0.0
2016-02-04,TU 0681 ,MRS,TUN,2016-02-04 10:50:00,2016-02-04 12.20.00,ATA,TU 31AIMK,85.0
2016-02-04,TU 0642 ,TUN,VIE,2016-02-04 13:40:00,2016-02-04 16.00.00,ATA,TU 736IOP,22.0
2016-02-04,TU 0431 ,MIR,DJE,2016-02-04 14:15:00,2016-02-04 14.55.00,ATA,TU 32AIMH,0.0
2016-02-05,TU 0723 ,ORY,TUN,2016-02-05 18:30:00,2016-02-05 21.00.00,ATA,TU 332IFN,14.0
2016-02-06,TU 0914 ,MED,TUN,2016-02-06 01:25:00,2016-02-06 06.00.00,ATA,TU 320IMW,0.0
2016-02-06,TU 9098 ,TUN,DJE,2016-02-06 02:55:00,2016-02-06 03.50.00,ATA,TU 32AIMP,0.0
2016-02-06,TU 0711 ,TUN,CMN,2016-02-06 06:55:00,2016-02-06 09.40.00,ATA,TU 320IMV,119.0
2016-02-07,TU 0480 ,DJE,NTE,2016-02-07 14:10:00,2016-02-07 17.00.00,ATA,TU 736IOQ,0.0
2016-02-07,TU 0999 ,NCE,TUN,2016-02-07 15:30:00,2016-02-07 17.05.00,ATA,TU 32AIMC,117.0
2016-02-07,TU 0902 ,TUN,MRS,2016-02-07 14:05:00,2016-02-07 15.45.00,ATA,TU 736IOP,32.0
2016-02-07,TU 0283 ,TLS,TUN,2016-02-07 16:20:00,2016-02-07 18.15.00,ATA,TU 736IOR,30.0
2016-02-07,TU 0338 ,TUN,ALG,2016-02-07 14:30:00,2016-02-07 15.50.00,ATA,TU 320IMS,34.0
2016-02-07,TU 0757 ,MXP,TUN,2016-02-07 15:05:00,2016-02-07 17.00.00,ATA,TU 31BIMQ,0.0
2016-02-07,TU 0473 ,VCE,TUN,2016-02-07 15:35:00,2016-02-07 17.15.00,ATA,TU 320IMT,0.0
2016-02-07,TU 0722 ,TUN,ORY,2016-02-07 15:10:00,2016-02-07 17.30.00,ATA,TU 320IMW,16.0
2016-02-07,TU 0701 ,GVA,TUN,2016-02-07 15:25:00,2016-02-07 17.20.00,ATA,TU 320IMU,0.0
2016-02-07,TU 0363 ,BLQ,TUN,2016-02-07 15:25:00,2016-02-07 17.00.00,ATA,TU 32AIMN,10.0
2016-02-07,TU 0721 ,ORY,TUN,2016-02-07 16:00:00,2016-02-07 18.25.00,ATA,TU 332IFN,18.0
2016-02-07,TU 0217 ,IST,TUN,2016-02-07 20:10:00,2016-02-07 23.00.00,ATA,TU 32AIMF,3.0
2016-02-08,TU 0564 ,NKC,TUN,2016-02-08 00:15:00,2016-02-08 04.30.00,ATA,TU 31BIMQ,40.0
2016-02-08,TU 0614 ,DKR,TUN,2016-02-08 01:20:00,2016-02-08 05.55.00,ATA,TU 320IMT,5.0
2016-02-08,TU 0714 ,JED,TUN,2016-02-08 00:55:00,2016-02-08 05.30.00,ATA,TU 320IMV,30.0
2016-02-08,TU 0396 ,BKO,TUN,2016-02-08 01:15:00,2016-02-08 05.50.00,ATA,TU 31BIMO,27.0
2016-02-09,TU 0397 ,TUN,OUA,2016-02-09 18:30:00,2016-02-09 22.50.00,ATA,TU 31BIMQ,0.0
2016-02-09,TU 0723 ,ORY,TUN,2016-02-09 18:30:00,2016-02-09 20.55.00,ATA,TU 320IMT,0.0
2016-02-09,TU 0724 ,TUN,ORY,2016-02-09 18:30:00,2016-02-09 20.50.00,ATA,TU 32AIMH,0.0
2016-02-09,TU 0713 ,TUN,JED,2016-02-09 19:20:00,2016-02-09 23.15.00,ATA,TU 320IMV,0.0
2016-02-10,TU 0712 ,CMN,TUN,2016-02-10 10:30:00,2016-02-10 12.55.00,ATA,TU 320IMR,36.0
2016-02-10,TU 0717 ,ORY,TUN,2016-02-10 10:55:00,2016-02-10 13.15.00,ATA,TU 32AIMD,41.0
2016-02-17,TU 0711 ,TUN,CMN,2016-02-17 06:55:00,2016-02-17 09.40.00,ATA,TU 320IMT,20.0
2016-02-17,TU 0716 ,TUN,ORY,2016-02-17 07:35:00,2016-02-17 09.50.00,ATA,TU 32AIMP,0.0
2016-02-17,TU 0752 ,TUN,FCO,2016-02-17 07:40:00,2016-02-17 09.00.00,ATA,TU 31BIMO,0.0
2016-02-17,TU 0542 ,TUN,MUC,2016-02-17 07:45:00,2016-02-17 10.00.00,ATA,TU 736IOQ,0.0
2016-02-17,TU 0996 ,TUN,NCE,2016-02-17 07:45:00,2016-02-17 09.15.00,ATA,TU 32AIMN,7.0
2016-02-18,TU 0250 ,MIR,NCE,2016-02-18 13:20:00,2016-02-18 14.55.00,ATA,TU 31AIMK,30.0
2016-02-18,TU 0642 ,TUN,VIE,2016-02-18 13:40:00,2016-02-18 16.00.00,ATA,TU 736IOP,9.0
2016-02-18,TU 0282 ,TUN,TLS,2016-02-18 13:40:00,2016-02-18 15.35.00,ATA,TU 32AIMH,7.0
2016-02-20,TU 0463 ,LYS,MIR,2016-02-20 08:50:00,2016-02-20 10.55.00,ATA,TU 736IOK,10.0
2016-02-20,TU 0931 ,MRS,TUN,2016-02-20 10:20:00,2016-02-20 11.55.00,ATA,TU 332IFN,100.0
2016-02-20,TU 0713 ,TUN,JED,2016-02-20 19:20:00,2016-02-20 23.15.00,ATA,TU 332IFM,30.0
2016-02-22,TU 0214 ,TUN,IST,2016-02-22 04:10:00,2016-02-22 06.45.00,ATA,TU 320IMS,0.0
2016-02-26,TU 0718 ,TUN,ORY,2016-02-26 10:05:00,2016-02-26 12.25.00,ATA,TU 32AIMC,55.0
2016-02-27,TU 9008 ,TUN,NBE,2016-02-27 05:00:00,2016-02-27 05.35.00,ATA,TU 736IOP,0.0
2016-02-27,TU 0727 ,MIR,DJE,2016-02-27 12:40:00,2016-02-27 13.20.00,ATA,TU 31AIMJ,31.0
2016-02-27,TU 0902 ,TUN,MRS,2016-02-27 13:15:00,2016-02-27 14.55.00,ATA,TU 320IMU,7.0
2016-02-27,TU 0719 ,ORY,TUN,2016-02-27 13:25:00,2016-02-27 15.45.00,ATA,TU 32AIMG,21.0
2016-02-29,TU 0756 ,TUN,MXP,2016-02-29 12:30:00,2016-02-29 14.15.00,ATA,TU 32AIMD,0.0
2016-03-03,TU 0753 ,FCO,TUN,2016-03-03 10:05:00,2016-03-03 11.20.00,ATA,TU 31BIMQ,5.0
2016-03-03,TU 0997 ,NCE,TUN,2016-03-03 10:15:00,2016-03-03 11.50.00,ATA,TU 32AIMF,8.0
2016-03-03,TU 0709 ,ORN,TUN,2016-03-03 10:15:00,2016-03-03 12.00.00,ATA,TU 736IOQ,10.0
2016-03-03,TU 0712 ,CMN,TUN,2016-03-03 10:30:00,2016-03-03 12.55.00,ATA,TU 32AIMD,0.0
2016-03-03,TU 0850 ,MIR,TUN,2016-03-03 10:50:00,2016-03-03 11.25.00,ATA,TU 320IMU,0.0
2016-03-03,TU 0814 ,CAI,TUN,2016-03-03 11:00:00,2016-03-03 14.20.00,ATA,TU 32AIMP,0.0
2016-03-03,TU 0931 ,MRS,TUN,2016-03-03 10:20:00,2016-03-03 11.55.00,ATA,TU 320IMT,33.0
2016-03-03,TU 0745 ,FRA,TUN,2016-03-03 10:30:00,2016-03-03 12.55.00,ATA,TU 32AIMG,29.0
2016-03-03,TU 0375 ,ALG,TUN,2016-03-03 10:45:00,2016-03-03 11.55.00,ATA,TU 320IMV,10.0
2016-03-03,TU 0717 ,ORY,TUN,2016-03-03 10:55:00,2016-03-03 13.20.00,ATA,TU 32AIMI,30.0
2016-03-03,TU 0791 ,LGW,TUN,2016-03-03 10:45:00,2016-03-03 13.35.00,ATA,TU 32AIMN,20.0
2016-03-03,TU 0635 ,ORY,DJE,2016-03-03 10:35:00,2016-03-03 13.20.00,ATA,TU 31AIMJ,46.0
2016-03-04,TU 0719 ,ORY,TUN,2016-03-04 13:25:00,2016-03-04 15.50.00,ATA,TU 32AIMG,114.0
2016-03-04,TU 0700 ,TUN,GVA,2016-03-04 12:40:00,2016-03-04 14.35.00,ATA,TU 32AIMP,79.0
2016-03-04,TU 0634 ,DJE,ORY,2016-03-04 13:35:00,2016-03-04 16.15.00,ATA,TU 32AIMN,0.0
2016-03-04,TU 0542 ,TUN,MUC,2016-03-04 12:55:00,2016-03-04 15.10.00,ATA,TU 736IOP,40.0
2016-03-04,TU 0554 ,DJE,TUN,2016-03-04 13:40:00,2016-03-04 14.30.00,ATA,TU 31AIMJ,0.0
2016-03-04,TU 0628 ,TUN,BOD,2016-03-04 13:20:00,2016-03-04 15.30.00,ATA,TU 320IMV,30.0
2016-03-04,TU 0440 ,MIR,ORY,2016-03-04 13:40:00,2016-03-04 16.05.00,ATA,TU 736IOK,9.0
2016-03-04,TU 0790 ,TUN,LHR,2016-03-04 12:45:00,2016-03-04 15.50.00,ATA,TU 32AIMC,51.0
2016-03-05,TU 6496 ,NBE,DJE,2016-03-05 06:00:00,2016-03-05 06.45.00,ATA,TU 320IMT,14.0
2016-03-05,TU 0744 ,TUN,FRA,2016-03-05 07:05:00,2016-03-05 09.40.00,ATA,TU 31BIMQ,0.0
2016-03-05,TU 0711 ,TUN,CMN,2016-03-05 06:55:00,2016-03-05 09.40.00,ATA,TU 32AIMH,14.0
2016-03-05,TU 0680 ,MIR,MRS,2016-03-05 07:00:00,2016-03-05 08.45.00,ATA,TU 31AIMK,11.0
2016-03-05,TU 6496 ,DJE,HAM,2016-03-05 07:35:00,2016-03-05 10.50.00,ATA,TU 320IMT,0.0
2016-03-05,TU 0874 ,TUN,GVA,2016-03-05 07:25:00,2016-03-05 09.20.00,ATA,TU 736IOP,0.0
2016-03-05,TU 6057 ,TUN,DJE,2016-03-05 11:50:00,2016-03-05 12.45.00,ATA,TU 320IMV,0.0
2016-03-20,TU 9051 ,MIR,DJE,2016-03-20 12:30:00,2016-03-20 13.15.00,ATA,TU 736IOP,0.0
2016-03-20,TU 0719 ,ORY,TUN,2016-03-20 13:25:00,2016-03-20 15.50.00,ATA,TU 320IMT,107.0
2016-03-21,TU 0542 ,TUN,MUC,2016-03-21 07:45:00,2016-03-21 10.00.00,ATA,TU 736IOR,32.0
2016-03-21,TU 0708 ,TUN,ORN,2016-03-21 07:50:00,2016-03-21 09.40.00,ATA,TU 320IMU,121.0
2016-03-21,TU 0634 ,DJE,MIR,2016-03-21 07:00:00,2016-03-21 07.40.00,ATA,TU 31AIMK,0.0
2016-03-21,TU 0527 ,DUS,TUN,2016-03-21 11:55:00,2016-03-21 14.35.00,ATA,TU 32AIMN,249.0
2016-03-21,TU 0711 ,TUN,CMN,2016-03-21 06:55:00,2016-03-21 09.40.00,ATA,TU 320IMS,6.0
2016-03-21,TU 0430 ,DJE,MIR,2016-03-21 07:00:00,2016-03-21 07.45.00,ATA,TU 736IOP,0.0
2016-03-21,TU 0790 ,TUN,LGW,2016-03-21 07:05:00,2016-03-21 09.50.00,ATA,TU 31BIMQ,0.0
2016-03-21,TU 0700 ,TUN,GVA,2016-03-21 07:20:00,2016-03-21 09.15.00,ATA,TU 32AIML,0.0
